A,B,C,AVSC,cos-zenith
1198.69,0.149903,0.0651822,1.01297,-0.507522
1198.69,0.149903,0.0651822,1.01297,-0.340098
1198.69,0.149903,0.0651822,1.01297,-0.15296
1198.69,0.149903,0.0651822,1.01297,0.0411365
1198.69,0.149903,0.0651822,1.01297,0.228966
1198.69,0.149903,0.0651822,1.01297,0.397727
1198.69,0.149903,0.0651822,1.01297,0.535919
1198.69,0.149903,0.0651822,1.01297,0.634125
1198.69,0.149903,0.0651822,1.01297,0.685652
1198.69,0.149903,0.0651822,1.01297,0.686989
1198.69,0.149903,0.0651822,1.01297,0.638044
1198.69,0.149903,0.0651822,1.01297,0.542153
1198.69,0.149903,0.0651822,1.01297,0.40585
1198.69,0.149903,0.0651822,1.01297,0.238426
1198.69,0.149903,0.0651822,1.01297,0.0512885
1198.69,0.149903,0.0651822,1.01297,-0.142808
1198.69,0.149903,0.0651822,1.01297,-0.330638
1198.69,0.149903,0.0651822,1.01297,-0.499399
1198.69,0.149903,0.0651822,1.01297,-0.637591
1198.69,0.149903,0.0651822,1.01297,-0.735797
1198.69,0.149903,0.0651822,1.01297,-0.787324
1197.51,0.150364,0.06559,1.01244,-0.784383
1197.51,0.150364,0.06559,1.01244,-0.735203
1197.51,0.150364,0.06559,1.01244,-0.639075
1197.51,0.150364,0.06559,1.01244,-0.50255
1197.51,0.150364,0.06559,1.01244,-0.334931
1197.51,0.150364,0.06559,1.01244,-0.147643
1197.51,0.150364,0.06559,1.01244,0.0465527
1197.51,0.150364,0.06559,1.01244,0.234421
1197.51,0.150364,0.06559,1.01244,0.403158
1197.51,0.150364,0.06559,1.01244,0.541267
1197.51,0.150364,0.06559,1.01244,0.639334
1197.51,0.150364,0.06559,1.01244,0.690677
1197.51,0.150364,0.06559,1.01244,0.691796
1197.51,0.150364,0.06559,1.01244,0.642616
1197.51,0.150364,0.06559,1.01244,0.546488
1197.51,0.150364,0.06559,1.01244,0.409962
1197.51,0.150364,0.06559,1.01244,0.242344
1197.51,0.150364,0.06559,1.01244,0.0550553
1197.51,0.150364,0.06559,1.01244,-0.13914
1197.51,0.150364,0.06559,1.01244,-0.327008
1197.51,0.150364,0.06559,1.01244,-0.495746
1197.51,0.150364,0.06559,1.01244,-0.633854
1197.51,0.150364,0.06559,1.01244,-0.731921
1197.51,0.150364,0.06559,1.01244,-0.783264
1196.31,0.150841,0.0660161,1.01191,-0.780058
1196.31,0.150841,0.0660161,1.01191,-0.73064
1196.31,0.150841,0.0660161,1.01191,-0.634275
1196.31,0.150841,0.0660161,1.01191,-0.497529
1196.31,0.150841,0.0660161,1.01191,-0.329723
1196.31,0.150841,0.0660161,1.01191,-0.14229
1196.31,0.150841,0.0660161,1.01191,0.0519942
1196.31,0.150841,0.0660161,1.01191,0.239891
1196.31,0.150841,0.0660161,1.01191,0.408595
1196.31,0.150841,0.0660161,1.01191,0.546609
1196.31,0.150841,0.0660161,1.01191,0.644529
1196.31,0.150841,0.0660161,1.01191,0.69568
1196.31,0.150841,0.0660161,1.01191,0.696577
1196.31,0.150841,0.0660161,1.01191,0.64716
1196.31,0.150841,0.0660161,1.01191,0.550795
1196.31,0.150841,0.0660161,1.01191,0.414049
1196.31,0.150841,0.0660161,1.01191,0.246242
1196.31,0.150841,0.0660161,1.01191,0.0588102
1196.31,0.150841,0.0660161,1.01191,-0.135474
1196.31,0.150841,0.0660161,1.01191,-0.323371
1196.31,0.150841,0.0660161,1.01191,-0.492075
1196.31,0.150841,0.0660161,1.01191,-0.63009
1196.31,0.150841,0.0660161,1.01191,-0.728009
1196.31,0.150841,0.0660161,1.01191,-0.77916
1195.08,0.151336,0.0664608,1.01137,-0.775685
1195.08,0.151336,0.0664608,1.01137,-0.726027
1195.08,0.151336,0.0664608,1.01137,-0.629426
1195.08,0.151336,0.0664608,1.01137,-0.492464
1195.08,0.151336,0.0664608,1.01137,-0.324474
1195.08,0.151336,0.0664608,1.01137,-0.136906
1195.08,0.151336,0.0664608,1.01137,0.0574583
1195.08,0.151336,0.0664608,1.01137,0.245374
1195.08,0.151336,0.0664608,1.01137,0.414034
1195.08,0.151336,0.0664608,1.01137,0.551944
1195.08,0.151336,0.0664608,1.01137,0.649708
1195.08,0.151336,0.0664608,1.01137,0.700661
1195.08,0.151336,0.0664608,1.01137,0.701331
1195.08,0.151336,0.0664608,1.01137,0.651674
1195.08,0.151336,0.0664608,1.01137,0.555073
1195.08,0.151336,0.0664608,1.01137,0.41811
1195.08,0.151336,0.0664608,1.01137,0.250121
1195.08,0.151336,0.0664608,1.01137,0.062553
1195.08,0.151336,0.0664608,1.01137,-0.131812
1195.08,0.151336,0.0664608,1.01137,-0.319727
1195.08,0.151336,0.0664608,1.01137,-0.488387
1195.08,0.151336,0.0664608,1.01137,-0.626298
1195.08,0.151336,0.0664608,1.01137,-0.724061
1195.08,0.151336,0.0664608,1.01137,-0.775014
1193.82,0.151847,0.0669245,1.01083,-0.771266
1193.82,0.151847,0.0669245,1.01083,-0.721367
1193.82,0.151847,0.0669245,1.01083,-0.624531
1193.82,0.151847,0.0669245,1.01083,-0.487355
1193.82,0.151847,0.0669245,1.01083,-0.319189
1193.82,0.151847,0.0669245,1.01083,-0.131493
1193.82,0.151847,0.0669245,1.01083,0.0629424
1193.82,0.151847,0.0669245,1.01083,0.250866
1193.82,0.151847,0.0669245,1.01083,0.419472
1193.82,0.151847,0.0669245,1.01083,0.55727
1193.82,0.151847,0.0669245,1.01083,0.654868
1193.82,0.151847,0.0669245,1.01083,0.705617
1193.82,0.151847,0.0669245,1.01083,0.706056
1193.82,0.151847,0.0669245,1.01083,0.656158
1193.82,0.151847,0.0669245,1.01083,0.559321
1193.82,0.151847,0.0669245,1.01083,0.422145
1193.82,0.151847,0.0669245,1.01083,0.253979
1193.82,0.151847,0.0669245,1.01083,0.0662832
1193.82,0.151847,0.0669245,1.01083,-0.128152
1193.82,0.151847,0.0669245,1.01083,-0.316076
1193.82,0.151847,0.0669245,1.01083,-0.484682
1193.82,0.151847,0.0669245,1.01083,-0.622479
1193.82,0.151847,0.0669245,1.01083,-0.720078
1193.82,0.151847,0.0669245,1.01083,-0.770826
1192.54,0.152375,0.0674074,1.01028,-0.766803
1192.54,0.152375,0.0674074,1.01028,-0.716661
1192.54,0.152375,0.0674074,1.01028,-0.61959
1192.54,0.152375,0.0674074,1.01028,-0.482205
1192.54,0.152375,0.0674074,1.01028,-0.313869
1192.54,0.152375,0.0674074,1.01028,-0.126053
1192.54,0.152375,0.0674074,1.01028,0.0684439
1192.54,0.152375,0.0674074,1.01028,0.256366
1192.54,0.152375,0.0674074,1.01028,0.424908
1192.54,0.152375,0.0674074,1.01028,0.562583
1192.54,0.152375,0.0674074,1.01028,0.660008
1192.54,0.152375,0.0674074,1.01028,0.710546
1192.54,0.152375,0.0674074,1.01028,0.710751
1192.54,0.152375,0.0674074,1.01028,0.660609
1192.54,0.152375,0.0674074,1.01028,0.563539
1192.54,0.152375,0.0674074,1.01028,0.426154
1192.54,0.152375,0.0674074,1.01028,0.257817
1192.54,0.152375,0.0674074,1.01028,0.0700008
1192.54,0.152375,0.0674074,1.01028,-0.124496
1192.54,0.152375,0.0674074,1.01028,-0.312418
1192.54,0.152375,0.0674074,1.01028,-0.48096
1192.54,0.152375,0.0674074,1.01028,-0.618634
1192.54,0.152375,0.0674074,1.01028,-0.71606
1192.54,0.152375,0.0674074,1.01028,-0.766598
1191.24,0.15292,0.0679096,1.00973,-0.762296
1191.24,0.15292,0.0679096,1.00973,-0.711911
1191.24,0.15292,0.0679096,1.00973,-0.614607
1191.24,0.15292,0.0679096,1.00973,-0.477017
1191.24,0.15292,0.0679096,1.00973,-0.308517
1191.24,0.15292,0.0679096,1.00973,-0.120588
1191.24,0.15292,0.0679096,1.00973,0.07396
1191.24,0.15292,0.0679096,1.00973,0.261871
1191.24,0.15292,0.0679096,1.00973,0.430338
1191.24,0.15292,0.0679096,1.00973,0.567881
1191.24,0.15292,0.0679096,1.00973,0.665126
1191.24,0.15292,0.0679096,1.00973,0.715447
1191.24,0.15292,0.0679096,1.00973,0.715413
1191.24,0.15292,0.0679096,1.00973,0.665028
1191.24,0.15292,0.0679096,1.00973,0.567725
1191.24,0.15292,0.0679096,1.00973,0.430134
1191.24,0.15292,0.0679096,1.00973,0.261634
1191.24,0.15292,0.0679096,1.00973,0.0737055
1191.24,0.15292,0.0679096,1.00973,-0.120843
1191.24,0.15292,0.0679096,1.00973,-0.308754
1191.24,0.15292,0.0679096,1.00973,-0.477221
1191.24,0.15292,0.0679096,1.00973,-0.614764
1191.24,0.15292,0.0679096,1.00973,-0.712009
1191.24,0.15292,0.0679096,1.00973,-0.762329
1189.9,0.153481,0.0684314,1.00918,-0.757747
1189.9,0.153481,0.0684314,1.00918,-0.707118
1189.9,0.153481,0.0684314,1.00918,-0.609584
1189.9,0.153481,0.0684314,1.00918,-0.471793
1189.9,0.153481,0.0684314,1.00918,-0.303134
1189.9,0.153481,0.0684314,1.00918,-0.115103
1189.9,0.153481,0.0684314,1.00918,0.0794882
1189.9,0.153481,0.0684314,1.00918,0.267377
1189.9,0.153481,0.0684314,1.00918,0.43576
1189.9,0.153481,0.0684314,1.00918,0.573162
1189.9,0.153481,0.0684314,1.00918,0.670219
1189.9,0.153481,0.0684314,1.00918,0.720317
1189.9,0.153481,0.0684314,1.00918,0.720042
1189.9,0.153481,0.0684314,1.00918,0.669412
1189.9,0.153481,0.0684314,1.00918,0.571878
1189.9,0.153481,0.0684314,1.00918,0.434087
1189.9,0.153481,0.0684314,1.00918,0.265429
1189.9,0.153481,0.0684314,1.00918,0.077397
1189.9,0.153481,0.0684314,1.00918,-0.117194
1189.9,0.153481,0.0684314,1.00918,-0.305083
1189.9,0.153481,0.0684314,1.00918,-0.473466
1189.9,0.153481,0.0684314,1.00918,-0.610868
1189.9,0.153481,0.0684314,1.00918,-0.707925
1189.9,0.153481,0.0684314,1.00918,-0.758023
1188.55,0.154058,0.068973,1.00863,-0.753158
1188.55,0.154058,0.068973,1.00863,-0.702284
1188.55,0.154058,0.068973,1.00863,-0.604521
1188.55,0.154058,0.068973,1.00863,-0.466534
1188.55,0.154058,0.068973,1.00863,-0.297725
1188.55,0.154058,0.068973,1.00863,-0.109598
1188.55,0.154058,0.068973,1.00863,0.0850258
1188.55,0.154058,0.068973,1.00863,0.272883
1188.55,0.154058,0.068973,1.00863,0.441172
1188.55,0.154058,0.068973,1.00863,0.578424
1188.55,0.154058,0.068973,1.00863,0.675286
1188.55,0.154058,0.068973,1.00863,0.725156
1188.55,0.154058,0.068973,1.00863,0.724636
1188.55,0.154058,0.068973,1.00863,0.673761
1188.55,0.154058,0.068973,1.00863,0.575999
1188.55,0.154058,0.068973,1.00863,0.438011
1188.55,0.154058,0.068973,1.00863,0.269202
1188.55,0.154058,0.068973,1.00863,0.0810752
1188.55,0.154058,0.068973,1.00863,-0.113548
1188.55,0.154058,0.068973,1.00863,-0.301406
1188.55,0.154058,0.068973,1.00863,-0.469695
1188.55,0.154058,0.068973,1.00863,-0.606947
1188.55,0.154058,0.068973,1.00863,-0.703808
1188.55,0.154058,0.068973,1.00863,-0.753678
1187.17,0.154652,0.0695343,1.00807,-0.74853
1187.17,0.154652,0.0695343,1.00807,-0.69741
1187.17,0.154652,0.0695343,1.00807,-0.599422
1187.17,0.154652,0.0695343,1.00807,-0.461243
1187.17,0.154652,0.0695343,1.00807,-0.29229
1187.17,0.154652,0.0695343,1.00807,-0.104077
1187.17,0.154652,0.0695343,1.00807,0.0905701
1187.17,0.154652,0.0695343,1.00807,0.278386
1187.17,0.154652,0.0695343,1.00807,0.446571
1187.17,0.154652,0.0695343,1.00807,0.583665
1187.17,0.154652,0.0695343,1.00807,0.680324
1187.17,0.154652,0.0695343,1.00807,0.729961
1187.17,0.154652,0.0695343,1.00807,0.729193
1187.17,0.154652,0.0695343,1.00807,0.678073
1187.17,0.154652,0.0695343,1.00807,0.580085
1187.17,0.154652,0.0695343,1.00807,0.441906
1187.17,0.154652,0.0695343,1.00807,0.272953
1187.17,0.154652,0.0695343,1.00807,0.0847399
1187.17,0.154652,0.0695343,1.00807,-0.109907
1187.17,0.154652,0.0695343,1.00807,-0.297723
1187.17,0.154652,0.0695343,1.00807,-0.465908
1187.17,0.154652,0.0695343,1.00807,-0.603002
1187.17,0.154652,0.0695343,1.00807,-0.699661
1187.17,0.154652,0.0695343,1.00807,-0.749298
1185.77,0.155261,0.0701155,1.00751,-0.743864
1185.77,0.155261,0.0701155,1.00751,-0.6925
1185.77,0.155261,0.0701155,1.00751,-0.594288
1185.77,0.155261,0.0701155,1.00751,-0.455923
1185.77,0.155261,0.0701155,1.00751,-0.286833
1185.77,0.155261,0.0701155,1.00751,-0.0985422
1185.77,0.155261,0.0701155,1.00751,0.0961185
1185.77,0.155261,0.0701155,1.00751,0.283883
1185.77,0.155261,0.0701155,1.00751,0.451955
1185.77,0.155261,0.0701155,1.00751,0.588882
1185.77,0.155261,0.0701155,1.00751,0.685331
1185.77,0.155261,0.0701155,1.00751,0.73473
1185.77,0.155261,0.0701155,1.00751,0.733713
1185.77,0.155261,0.0701155,1.00751,0.682349
1185.77,0.155261,0.0701155,1.00751,0.584137
1185.77,0.155261,0.0701155,1.00751,0.445772
1185.77,0.155261,0.0701155,1.00751,0.276682
1185.77,0.155261,0.0701155,1.00751,0.088391
1185.77,0.155261,0.0701155,1.00751,-0.10627
1185.77,0.155261,0.0701155,1.00751,-0.294034
1185.77,0.155261,0.0701155,1.00751,-0.462107
1185.77,0.155261,0.0701155,1.00751,-0.599033
1185.77,0.155261,0.0701155,1.00751,-0.695483
1185.77,0.155261,0.0701155,1.00751,-0.744882
1184.34,0.155886,0.0707165,1.00695,-0.739163
1184.34,0.155886,0.0707165,1.00695,-0.687554
1184.34,0.155886,0.0707165,1.00695,-0.589122
1184.34,0.155886,0.0707165,1.00695,-0.450576
1184.34,0.155886,0.0707165,1.00695,-0.281357
1184.34,0.155886,0.0707165,1.00695,-0.0929965
1184.34,0.155886,0.0707165,1.00695,0.101668
1184.34,0.155886,0.0707165,1.00695,0.289372
1184.34,0.155886,0.0707165,1.00695,0.457322
1184.34,0.155886,0.0707165,1.00695,0.594073
1184.34,0.155886,0.0707165,1.00695,0.690306
1184.34,0.155886,0.0707165,1.00695,0.739464
1184.34,0.155886,0.0707165,1.00695,0.738194
1184.34,0.155886,0.0707165,1.00695,0.686585
1184.34,0.155886,0.0707165,1.00695,0.588154
1184.34,0.155886,0.0707165,1.00695,0.449608
1184.34,0.155886,0.0707165,1.00695,0.280388
1184.34,0.155886,0.0707165,1.00695,0.0920282
1184.34,0.155886,0.0707165,1.00695,-0.102637
1184.34,0.155886,0.0707165,1.00695,-0.29034
1184.34,0.155886,0.0707165,1.00695,-0.45829
1184.34,0.155886,0.0707165,1.00695,-0.595041
1184.34,0.155886,0.0707165,1.00695,-0.691275
1184.34,0.155886,0.0707165,1.00695,-0.740432
1182.9,0.156526,0.0713373,1.00639,-0.734426
1182.9,0.156526,0.0713373,1.00639,-0.682574
1182.9,0.156526,0.0713373,1.00639,-0.583926
1182.9,0.156526,0.0713373,1.00639,-0.445204
1182.9,0.156526,0.0713373,1.00639,-0.275863
1182.9,0.156526,0.0713373,1.00639,-0.0874422
1182.9,0.156526,0.0713373,1.00639,0.107217
1182.9,0.156526,0.0713373,1.00639,0.29485
1182.9,0.156526,0.0713373,1.00639,0.462668
1182.9,0.156526,0.0713373,1.00639,0.599236
1182.9,0.156526,0.0713373,1.00639,0.695247
1182.9,0.156526,0.0713373,1.00639,0.744158
1182.9,0.156526,0.0713373,1.00639,0.742636
1182.9,0.156526,0.0713373,1.00639,0.690783
1182.9,0.156526,0.0713373,1.00639,0.592135
1182.9,0.156526,0.0713373,1.00639,0.453413
1182.9,0.156526,0.0713373,1.00639,0.284072
1182.9,0.156526,0.0713373,1.00639,0.0956515
1182.9,0.156526,0.0713373,1.00639,-0.0990079
1182.9,0.156526,0.0713373,1.00639,-0.28664
1182.9,0.156526,0.0713373,1.00639,-0.454459
1182.9,0.156526,0.0713373,1.00639,-0.591027
1182.9,0.156526,0.0713373,1.00639,-0.687038
1182.9,0.156526,0.0713373,1.00639,-0.735949
1181.43,0.157181,0.0719777,1.00583,-0.729657
1181.43,0.157181,0.0719777,1.00583,-0.677563
1181.43,0.157181,0.0719777,1.00583,-0.578701
1181.43,0.157181,0.0719777,1.00583,-0.43981
1181.43,0.157181,0.0719777,1.00583,-0.270354
1181.43,0.157181,0.0719777,1.00583,-0.0818822
1181.43,0.157181,0.0719777,1.00583,0.112762
1181.43,0.157181,0.0719777,1.00583,0.300314
1181.43,0.157181,0.0719777,1.00583,0.467992
1181.43,0.157181,0.0719777,1.00583,0.60437
1181.43,0.157181,0.0719777,1.00583,0.700153
1181.43,0.157181,0.0719777,1.00583,0.748813
1181.43,0.157181,0.0719777,1.00583,0.747036
1181.43,0.157181,0.0719777,1.00583,0.694941
1181.43,0.157181,0.0719777,1.00583,0.59608
1181.43,0.157181,0.0719777,1.00583,0.457188
1181.43,0.157181,0.0719777,1.00583,0.287733
1181.43,0.157181,0.0719777,1.00583,0.0992606
1181.43,0.157181,0.0719777,1.00583,-0.0953837
1181.43,0.157181,0.0719777,1.00583,-0.282936
1181.43,0.157181,0.0719777,1.00583,-0.450614
1181.43,0.157181,0.0719777,1.00583,-0.586991
1181.43,0.157181,0.0719777,1.00583,-0.682774
1181.43,0.157181,0.0719777,1.00583,-0.731435
1179.95,0.15785,0.0726376,1.00526,-0.724857
1179.95,0.15785,0.0726376,1.00526,-0.672522
1179.95,0.15785,0.0726376,1.00526,-0.573451
1179.95,0.15785,0.0726376,1.00526,-0.434396
1179.95,0.15785,0.0726376,1.00526,-0.264833
1179.95,0.15785,0.0726376,1.00526,-0.0763189
1179.95,0.15785,0.0726376,1.00526,0.118301
1179.95,0.15785,0.0726376,1.00526,0.305763
1179.95,0.15785,0.0726376,1.00526,0.473292
1179.95,0.15785,0.0726376,1.00526,0.609471
1179.95,0.15785,0.0726376,1.00526,0.70502
1179.95,0.15785,0.0726376,1.00526,0.753427
1179.95,0.15785,0.0726376,1.00526,0.751394
1179.95,0.15785,0.0726376,1.00526,0.699058
1179.95,0.15785,0.0726376,1.00526,0.599987
1179.95,0.15785,0.0726376,1.00526,0.460933
1179.95,0.15785,0.0726376,1.00526,0.29137
1179.95,0.15785,0.0726376,1.00526,0.102856
1179.95,0.15785,0.0726376,1.00526,-0.0917642
1179.95,0.15785,0.0726376,1.00526,-0.279226
1179.95,0.15785,0.0726376,1.00526,-0.446755
1179.95,0.15785,0.0726376,1.00526,-0.582934
1179.95,0.15785,0.0726376,1.00526,-0.678483
1179.95,0.15785,0.0726376,1.00526,-0.72689
1178.45,0.158533,0.0733167,1.00469,-0.720027
1178.45,0.158533,0.0733167,1.00469,-0.667453
1178.45,0.158533,0.0733167,1.00469,-0.568176
1178.45,0.158533,0.0733167,1.00469,-0.428964
1178.45,0.158533,0.0733167,1.00469,-0.259303
1178.45,0.158533,0.0733167,1.00469,-0.0707549
1178.45,0.158533,0.0733167,1.00469,0.123831
1178.45,0.158533,0.0733167,1.00469,0.311194
1178.45,0.158533,0.0733167,1.00469,0.478565
1178.45,0.158533,0.0733167,1.00469,0.614538
1178.45,0.158533,0.0733167,1.00469,0.709848
1178.45,0.158533,0.0733167,1.00469,0.757998
1178.45,0.158533,0.0733167,1.00469,0.755708
1178.45,0.158533,0.0733167,1.00469,0.703134
1178.45,0.158533,0.0733167,1.00469,0.603858
1178.45,0.158533,0.0733167,1.00469,0.464646
1178.45,0.158533,0.0733167,1.00469,0.294984
1178.45,0.158533,0.0733167,1.00469,0.106436
1178.45,0.158533,0.0733167,1.00469,-0.0881495
1178.45,0.158533,0.0733167,1.00469,-0.275512
1178.45,0.158533,0.0733167,1.00469,-0.442883
1178.45,0.158533,0.0733167,1.00469,-0.578857
1178.45,0.158533,0.0733167,1.00469,-0.674167
1178.45,0.158533,0.0733167,1.00469,-0.722317
1176.93,0.15923,0.0740149,1.00412,-0.715169
1176.93,0.15923,0.0740149,1.00412,-0.662358
1176.93,0.15923,0.0740149,1.00412,-0.562881
1176.93,0.15923,0.0740149,1.00412,-0.423518
1176.93,0.15923,0.0740149,1.00412,-0.253766
1176.93,0.15923,0.0740149,1.00412,-0.0651929
1176.93,0.15923,0.0740149,1.00412,0.129349
1176.93,0.15923,0.0740149,1.00412,0.316603
1176.93,0.15923,0.0740149,1.00412,0.483808
1176.93,0.15923,0.0740149,1.00412,0.61957
1176.93,0.15923,0.0740149,1.00412,0.714635
1176.93,0.15923,0.0740149,1.00412,0.762526
1176.93,0.15923,0.0740149,1.00412,0.759979
1176.93,0.15923,0.0740149,1.00412,0.707167
1176.93,0.15923,0.0740149,1.00412,0.60769
1176.93,0.15923,0.0740149,1.00412,0.468327
1176.93,0.15923,0.0740149,1.00412,0.298575
1176.93,0.15923,0.0740149,1.00412,0.110002
1176.93,0.15923,0.0740149,1.00412,-0.0845398
1176.93,0.15923,0.0740149,1.00412,-0.271794
1176.93,0.15923,0.0740149,1.00412,-0.438999
1176.93,0.15923,0.0740149,1.00412,-0.57476
1176.93,0.15923,0.0740149,1.00412,-0.669825
1176.93,0.15923,0.0740149,1.00412,-0.717716
1175.39,0.159939,0.0747318,1.00355,-0.710285
1175.39,0.159939,0.0747318,1.00355,-0.657239
1175.39,0.159939,0.0747318,1.00355,-0.557566
1175.39,0.159939,0.0747318,1.00355,-0.418058
1175.39,0.159939,0.0747318,1.00355,-0.248224
1175.39,0.159939,0.0747318,1.00355,-0.0596354
1175.39,0.159939,0.0747318,1.00355,0.134854
1175.39,0.159939,0.0747318,1.00355,0.32199
1175.39,0.159939,0.0747318,1.00355,0.489021
1175.39,0.159939,0.0747318,1.00355,0.624563
1175.39,0.159939,0.0747318,1.00355,0.719379
1175.39,0.159939,0.0747318,1.00355,0.767008
1175.39,0.159939,0.0747318,1.00355,0.764204
1175.39,0.159939,0.0747318,1.00355,0.711158
1175.39,0.159939,0.0747318,1.00355,0.611485
1175.39,0.159939,0.0747318,1.00355,0.471977
1175.39,0.159939,0.0747318,1.00355,0.302142
1175.39,0.159939,0.0747318,1.00355,0.113554
1175.39,0.159939,0.0747318,1.00355,-0.0809353
1175.39,0.159939,0.0747318,1.00355,-0.268072
1175.39,0.159939,0.0747318,1.00355,-0.435102
1175.39,0.159939,0.0747318,1.00355,-0.570644
1175.39,0.159939,0.0747318,1.00355,-0.665461
1175.39,0.159939,0.0747318,1.00355,-0.713089
1173.84,0.16066,0.0754671,1.00298,-0.705377
1173.84,0.16066,0.0754671,1.00298,-0.652099
1173.84,0.16066,0.0754671,1.00298,-0.552234
1173.84,0.16066,0.0754671,1.00298,-0.412589
1173.84,0.16066,0.0754671,1.00298,-0.24268
1173.84,0.16066,0.0754671,1.00298,-0.0540851
1173.84,0.16066,0.0754671,1.00298,0.140342
1173.84,0.16066,0.0754671,1.00298,0.327352
1173.84,0.16066,0.0754671,1.00298,0.4942
1173.84,0.16066,0.0754671,1.00298,0.629517
1173.84,0.16066,0.0754671,1.00298,0.724079
1173.84,0.16066,0.0754671,1.00298,0.771444
1173.84,0.16066,0.0754671,1.00298,0.768383
1173.84,0.16066,0.0754671,1.00298,0.715105
1173.84,0.16066,0.0754671,1.00298,0.61524
1173.84,0.16066,0.0754671,1.00298,0.475595
1173.84,0.16066,0.0754671,1.00298,0.305686
1173.84,0.16066,0.0754671,1.00298,0.117091
1173.84,0.16066,0.0754671,1.00298,-0.0773361
1173.84,0.16066,0.0754671,1.00298,-0.264346
1173.84,0.16066,0.0754671,1.00298,-0.431194
1173.84,0.16066,0.0754671,1.00298,-0.566511
1173.84,0.16066,0.0754671,1.00298,-0.661073
1173.84,0.16066,0.0754671,1.00298,-0.708438
1172.28,0.161393,0.0762202,1.00241,-0.700446
1172.28,0.161393,0.0762202,1.00241,-0.646939
1172.28,0.161393,0.0762202,1.00241,-0.546888
1172.28,0.161393,0.0762202,1.00241,-0.407112
1172.28,0.161393,0.0762202,1.00241,-0.237136
1172.28,0.161393,0.0762202,1.00241,-0.0485444
1172.28,0.161393,0.0762202,1.00241,0.145811
1172.28,0.161393,0.0762202,1.00241,0.332686
1172.28,0.161393,0.0762202,1.00241,0.499344
1172.28,0.161393,0.0762202,1.00241,0.634429
1172.28,0.161393,0.0762202,1.00241,0.728734
1172.28,0.161393,0.0762202,1.00241,0.775833
1172.28,0.161393,0.0762202,1.00241,0.772515
1172.28,0.161393,0.0762202,1.00241,0.719008
1172.28,0.161393,0.0762202,1.00241,0.618957
1172.28,0.161393,0.0762202,1.00241,0.479181
1172.28,0.161393,0.0762202,1.00241,0.309205
1172.28,0.161393,0.0762202,1.00241,0.120613
1172.28,0.161393,0.0762202,1.00241,-0.0737423
1172.28,0.161393,0.0762202,1.00241,-0.260617
1172.28,0.161393,0.0762202,1.00241,-0.427275
1172.28,0.161393,0.0762202,1.00241,-0.56236
1172.28,0.161393,0.0762202,1.00241,-0.656665
1172.28,0.161393,0.0762202,1.00241,-0.703764
1170.7,0.162137,0.0769908,1.00183,-0.695495
1170.7,0.162137,0.0769908,1.00183,-0.641761
1170.7,0.162137,0.0769908,1.00183,-0.541529
1170.7,0.162137,0.0769908,1.00183,-0.40163
1170.7,0.162137,0.0769908,1.00183,-0.231596
1170.7,0.162137,0.0769908,1.00183,-0.0430158
1170.7,0.162137,0.0769908,1.00183,0.151259
1170.7,0.162137,0.0769908,1.00183,0.33799
1170.7,0.162137,0.0769908,1.00183,0.504451
1170.7,0.162137,0.0769908,1.00183,0.639298
1170.7,0.162137,0.0769908,1.00183,0.733341
1170.7,0.162137,0.0769908,1.00183,0.780172
1170.7,0.162137,0.0769908,1.00183,0.7766
1170.7,0.162137,0.0769908,1.00183,0.722866
1170.7,0.162137,0.0769908,1.00183,0.622635
1170.7,0.162137,0.0769908,1.00183,0.482735
1170.7,0.162137,0.0769908,1.00183,0.312701
1170.7,0.162137,0.0769908,1.00183,0.124121
1170.7,0.162137,0.0769908,1.00183,-0.0701543
1170.7,0.162137,0.0769908,1.00183,-0.256885
1170.7,0.162137,0.0769908,1.00183,-0.423346
1170.7,0.162137,0.0769908,1.00183,-0.558193
1170.7,0.162137,0.0769908,1.00183,-0.652236
1170.7,0.162137,0.0769908,1.00183,-0.699067
1169.12,0.162891,0.0777784,1.00126,-0.690524
1169.12,0.162891,0.0777784,1.00126,-0.636568
1169.12,0.162891,0.0777784,1.00126,-0.536161
1169.12,0.162891,0.0777784,1.00126,-0.396145
1169.12,0.162891,0.0777784,1.00126,-0.226062
1169.12,0.162891,0.0777784,1.00126,-0.037502
1169.12,0.162891,0.0777784,1.00126,0.156684
1169.12,0.162891,0.0777784,1.00126,0.343262
1169.12,0.162891,0.0777784,1.00126,0.509518
1169.12,0.162891,0.0777784,1.00126,0.644122
1169.12,0.162891,0.0777784,1.00126,0.737901
1169.12,0.162891,0.0777784,1.00126,0.784463
1169.12,0.162891,0.0777784,1.00126,0.780636
1169.12,0.162891,0.0777784,1.00126,0.72668
1169.12,0.162891,0.0777784,1.00126,0.626273
1169.12,0.162891,0.0777784,1.00126,0.486256
1169.12,0.162891,0.0777784,1.00126,0.316173
1169.12,0.162891,0.0777784,1.00126,0.127614
1169.12,0.162891,0.0777784,1.00126,-0.0665721
1169.12,0.162891,0.0777784,1.00126,-0.253151
1169.12,0.162891,0.0777784,1.00126,-0.419407
1169.12,0.162891,0.0777784,1.00126,-0.554011
1169.12,0.162891,0.0777784,1.00126,-0.647789
1169.12,0.162891,0.0777784,1.00126,-0.694351
1167.52,0.163655,0.0785824,1.00069,-0.685536
1167.52,0.163655,0.0785824,1.00069,-0.631362
